job_id,skill,skill_category,importance,proficiency_level,is_genai_skill
JOB030529,Looker,bi,strong,intermediate,0
JOB030529,Tableau,bi,strong,intermediate,0
JOB030529,Excel,bi,nice_to_have,basic,0
JOB030530,PyTorch,ml,core,advanced,0
JOB030530,OpenAI API,llm,core,advanced,1
JOB030530,Python,programming,core,advanced,0
JOB030530,Distributed Training,mlops,strong,intermediate,0
JOB030530,Research Methods,research,strong,intermediate,0
JOB030530,RLHF,llm,strong,intermediate,1
JOB030530,Deep Learning,ml,nice_to_have,basic,0
JOB030530,AWS,cloud,nice_to_have,basic,0
JOB030531,SQL,analytics,core,advanced,0
JOB030531,GCP,cloud,core,advanced,0
JOB030531,XGBoost,ml,core,advanced,0
JOB030531,Causal Inference,analytics,strong,intermediate,0
JOB030531,scikit-learn,ml,strong,intermediate,0
JOB030531,PyTorch,ml,strong,intermediate,0
JOB030531,Python,programming,nice_to_have,basic,0
JOB030531,Experiment Design,analytics,nice_to_have,basic,0
JOB030532,Guardrails,llm,core,advanced,1
JOB030532,Transformers,ml,core,advanced,1
JOB030532,Python,programming,core,advanced,0
JOB030532,AWS,cloud,strong,intermediate,0
JOB030532,RAG,llm,strong,intermediate,1
JOB030532,LLM Evaluation,llm,strong,intermediate,1
JOB030532,FastAPI,backend,nice_to_have,basic,0
JOB030532,Prompt Engineering,llm,nice_to_have,basic,1
JOB030532,Vector Databases,llm,nice_to_have,basic,1
JOB030533,Python,programming,core,advanced,0
JOB030533,Prompt Engineering,llm,core,advanced,1
JOB030533,pgvector,llm,core,advanced,1
JOB030533,Transformers,ml,strong,intermediate,1
JOB030533,Synthetic Data,llm,strong,intermediate,1
JOB030533,Anthropic API,llm,strong,intermediate,1
JOB030533,Guardrails,llm,nice_to_have,basic,1
JOB030533,Snowflake,data-platform,nice_to_have,basic,0
JOB030534,Looker,bi,core,advanced,0
JOB030534,Snowflake,data-platform,core,advanced,0
JOB030534,SQL,analytics,core,advanced,0
JOB030534,dbt,data-platform,strong,intermediate,0
JOB030534,Data Modeling,analytics,strong,intermediate,0
JOB030534,Git,tooling,strong,intermediate,0
JOB030534,AWS,cloud,nice_to_have,basic,0
JOB030534,BigQuery,data-platform,nice_to_have,basic,0
JOB030534,Metrics Layer,analytics,nice_to_have,basic,0
JOB030534,Python,programming,nice_to_have,basic,0
JOB030535,SQL,analytics,core,advanced,0
JOB030535,Python,programming,core,advanced,0
JOB030535,A/B Testing,analytics,core,advanced,0
JOB030535,GCP,cloud,strong,intermediate,0
JOB030535,Statistics,analytics,strong,intermediate,0
JOB030535,Tableau,bi,strong,intermediate,0
JOB030535,Pandas,analytics,nice_to_have,basic,0
JOB030535,Looker,bi,nice_to_have,basic,0
JOB030536,MLflow,mlops,core,advanced,0
JOB030536,AWS,cloud,core,advanced,0
JOB030536,Spark,data-platform,core,advanced,0
JOB030536,Feature Store,mlops,strong,intermediate,0
JOB030536,GCP,cloud,strong,intermediate,0
JOB030536,Kubernetes,platform,strong,intermediate,0
JOB030536,Docker,platform,nice_to_have,basic,0
JOB030536,Python,programming,nice_to_have,basic,0
JOB030536,PyTorch,ml,nice_to_have,basic,0
JOB030536,Azure,cloud,nice_to_have,basic,0
JOB030536,CI/CD,platform,nice_to_have,basic,0
JOB030537,Kubernetes,platform,core,advanced,0
JOB030537,Docker,platform,core,advanced,0
JOB030537,MLflow,mlops,core,advanced,0
JOB030537,Azure,cloud,strong,intermediate,0
JOB030537,TensorFlow,ml,strong,intermediate,0
JOB030537,AWS,cloud,strong,intermediate,0
JOB030537,Python,programming,nice_to_have,basic,0
JOB030537,PyTorch,ml,nice_to_have,basic,0
JOB030537,GCP,cloud,nice_to_have,basic,0
JOB030537,Feature Store,mlops,nice_to_have,basic,0
JOB030537,Airflow,data-platform,nice_to_have,basic,0
JOB030538,Python,programming,core,advanced,0
JOB030538,Azure,cloud,core,advanced,0
JOB030538,Model Monitoring,mlops,core,advanced,0
JOB030538,Kubernetes,platform,strong,intermediate,0
JOB030538,GCP,cloud,strong,intermediate,0
JOB030538,MLflow,mlops,strong,intermediate,0
JOB030538,Docker,platform,nice_to_have,basic,0
JOB030539,Python,programming,core,advanced,0
JOB030539,PyTorch,ml,core,advanced,0
JOB030539,CI/CD,platform,core,advanced,0
JOB030539,GCP,cloud,strong,intermediate,0
JOB030539,Spark,data-platform,strong,intermediate,0
JOB030539,Snowflake,data-platform,strong,intermediate,0
JOB030539,Docker,platform,nice_to_have,basic,0
JOB030539,Airflow,data-platform,nice_to_have,basic,0
JOB030540,SQL,analytics,core,advanced,0
JOB030540,Tableau,bi,core,advanced,0
JOB030540,Pandas,analytics,core,advanced,0
JOB030540,Statistics,analytics,strong,intermediate,0
JOB030540,Azure,cloud,strong,intermediate,0
JOB030540,A/B Testing,analytics,strong,intermediate,0
JOB030540,Excel,bi,nice_to_have,basic,0
JOB030540,Python,programming,nice_to_have,basic,0
JOB030541,Azure,cloud,core,advanced,0
JOB030541,CI/CD,platform,core,advanced,0
JOB030541,GCP,cloud,core,advanced,0
JOB030541,Docker,platform,strong,intermediate,0
JOB030541,MLflow,mlops,strong,intermediate,0
JOB030541,Kubernetes,platform,strong,intermediate,0
JOB030541,TensorFlow,ml,nice_to_have,basic,0
JOB030541,Python,programming,nice_to_have,basic,0
JOB030541,Airflow,data-platform,nice_to_have,basic,0
JOB030541,Feature Store,mlops,nice_to_have,basic,0
JOB030541,PyTorch,ml,nice_to_have,basic,0
JOB030542,SQL,analytics,core,advanced,0
JOB030542,Azure,cloud,core,advanced,0
JOB030542,Databricks,data-platform,core,advanced,0
JOB030542,Dashboarding,bi,strong,intermediate,0
JOB030542,Looker,bi,strong,intermediate,0
JOB030542,Tableau,bi,strong,intermediate,0
JOB030542,Stakeholder Management,product,nice_to_have,basic,0
JOB030542,Power BI,bi,nice_to_have,basic,0
JOB030543,Git,tooling,core,advanced,0
JOB030543,Snowflake,data-platform,core,advanced,0
JOB030543,dbt,data-platform,core,advanced,0
JOB030543,BigQuery,data-platform,strong,intermediate,0
JOB030543,Data Modeling,analytics,strong,intermediate,0
JOB030543,Azure,cloud,strong,intermediate,0
JOB030543,Looker,bi,nice_to_have,basic,0
JOB030543,Python,programming,nice_to_have,basic,0
JOB030543,SQL,analytics,nice_to_have,basic,0
JOB030544,Python,programming,core,advanced,0
JOB030544,Snowflake,data-platform,core,advanced,0
JOB030544,PyTorch,ml,core,advanced,0
JOB030544,Docker,platform,strong,intermediate,0
JOB030544,TensorFlow,ml,strong,intermediate,0
JOB030544,Azure,cloud,strong,intermediate,0
JOB030544,MLflow,mlops,nice_to_have,basic,0
JOB030544,Feature Store,mlops,nice_to_have,basic,0
JOB030544,Spark,data-platform,nice_to_have,basic,0
JOB030544,GCP,cloud,nice_to_have,basic,0
JOB030544,Kubernetes,platform,nice_to_have,basic,0
JOB030545,Excel,bi,core,advanced,0
JOB030545,Pandas,analytics,core,advanced,0
JOB030545,A/B Testing,analytics,core,advanced,0
JOB030545,Snowflake,data-platform,strong,intermediate,0
JOB030545,SQL,analytics,strong,intermediate,0
JOB030545,Looker,bi,strong,intermediate,0
JOB030545,Tableau,bi,nice_to_have,basic,0
JOB030545,Statistics,analytics,nice_to_have,basic,0
JOB030545,Python,programming,nice_to_have,basic,0
JOB030546,MLflow,mlops,core,advanced,0
JOB030546,Python,programming,core,advanced,0
JOB030546,Airflow,data-platform,core,advanced,0
JOB030546,Spark,data-platform,strong,intermediate,0
JOB030546,Kubernetes,platform,strong,intermediate,0
JOB030546,Azure,cloud,strong,intermediate,0
JOB030546,GCP,cloud,nice_to_have,basic,0
JOB030546,Docker,platform,nice_to_have,basic,0
JOB030546,PyTorch,ml,nice_to_have,basic,0
JOB030546,Feature Store,mlops,nice_to_have,basic,0
JOB030546,AWS,cloud,nice_to_have,basic,0
JOB030547,AWS,cloud,core,advanced,0
JOB030547,GCP,cloud,core,advanced,0
JOB030547,Snowflake,data-platform,core,advanced,0
JOB030547,Databricks,data-platform,strong,intermediate,0
JOB030547,SQL,analytics,strong,intermediate,0
JOB030547,Airflow,data-platform,strong,intermediate,0
JOB030547,Python,programming,nice_to_have,basic,0
JOB030548,Python,programming,core,advanced,0
JOB030548,Guardrails,llm,core,advanced,1
JOB030548,Synthetic Data,llm,core,advanced,1
JOB030548,Fine-Tuning,llm,strong,intermediate,1
JOB030548,Azure,cloud,strong,intermediate,0
JOB030548,RAG,llm,strong,intermediate,1
JOB030548,OpenAI API,llm,nice_to_have,basic,1
JOB030548,LLM Evaluation,llm,nice_to_have,basic,1
JOB030548,FastAPI,backend,nice_to_have,basic,0
JOB030548,Prompt Engineering,llm,nice_to_have,basic,1
JOB030549,Docker,platform,core,advanced,0
JOB030549,MLflow,mlops,core,advanced,0
JOB030549,AWS,cloud,core,advanced,0
JOB030549,Spark,data-platform,strong,intermediate,0
JOB030549,PyTorch,ml,strong,intermediate,0
JOB030549,GCP,cloud,strong,intermediate,0
JOB030549,Airflow,data-platform,nice_to_have,basic,0
JOB030549,CI/CD,platform,nice_to_have,basic,0
JOB030549,Python,programming,nice_to_have,basic,0
JOB030550,SQL,analytics,core,advanced,0
JOB030550,Azure,cloud,core,advanced,0
JOB030550,XGBoost,ml,core,advanced,0
JOB030550,Databricks,data-platform,strong,intermediate,0
JOB030550,Jupyter,tooling,strong,intermediate,0
JOB030550,Feature Engineering,ml,strong,intermediate,0
JOB030550,scikit-learn,ml,nice_to_have,basic,0
JOB030550,Experiment Design,analytics,nice_to_have,basic,0
JOB030550,Statistics,analytics,nice_to_have,basic,0
JOB030550,Python,programming,nice_to_have,basic,0
JOB030550,Pandas,analytics,nice_to_have,basic,0
JOB030551,Docker,platform,core,advanced,0
JOB030551,AWS,cloud,core,advanced,0
JOB030551,MLflow,mlops,core,advanced,0
JOB030551,Python,programming,strong,intermediate,0
JOB030551,Feature Store,mlops,strong,intermediate,0
JOB030551,Kubernetes,platform,strong,intermediate,0
JOB030551,GCP,cloud,nice_to_have,basic,0
JOB030552,SQL,analytics,core,advanced,0
JOB030552,Azure,cloud,core,advanced,0
JOB030552,Power BI,bi,core,advanced,0
JOB030552,Looker,bi,strong,intermediate,0
JOB030552,Excel,bi,strong,intermediate,0
JOB030552,Dashboarding,bi,strong,intermediate,0
JOB030552,Stakeholder Management,product,nice_to_have,basic,0
JOB030553,Python,programming,core,advanced,0
JOB030553,FastAPI,backend,core,advanced,0
JOB030553,LangChain,llm,core,advanced,1
JOB030553,pgvector,llm,strong,intermediate,1
JOB030553,Structured Outputs,llm,strong,intermediate,1
JOB030553,Anthropic API,llm,strong,intermediate,1
JOB030553,Docker,platform,nice_to_have,basic,0
JOB030553,LLM Evaluation,llm,nice_to_have,basic,1
JOB030553,RAG,llm,nice_to_have,basic,1
JOB030553,API Design,backend,nice_to_have,basic,0
JOB030553,DSPy,llm,nice_to_have,basic,1
JOB030554,Azure,cloud,core,advanced,0
JOB030554,dbt,data-platform,core,advanced,0
JOB030554,Databricks,data-platform,core,advanced,0
JOB030554,Airflow,data-platform,strong,intermediate,0
JOB030554,AWS,cloud,strong,intermediate,0
JOB030554,Kafka,data-platform,strong,intermediate,0
JOB030554,Spark,data-platform,nice_to_have,basic,0
JOB030554,SQL,analytics,nice_to_have,basic,0
JOB030554,Data Modeling,analytics,nice_to_have,basic,0
JOB030554,Snowflake,data-platform,nice_to_have,basic,0
JOB030554,Python,programming,nice_to_have,basic,0
JOB030555,Tableau,bi,core,advanced,0
JOB030555,SQL,analytics,core,advanced,0
JOB030555,A/B Testing,analytics,core,advanced,0
JOB030555,GCP,cloud,strong,intermediate,0
JOB030555,Pandas,analytics,strong,intermediate,0
JOB030555,Python,programming,strong,intermediate,0
JOB030556,SQL,analytics,core,advanced,0
JOB030556,Looker,bi,core,advanced,0
JOB030556,AWS,cloud,core,advanced,0
JOB030556,Git,tooling,strong,intermediate,0
JOB030556,dbt,data-platform,strong,intermediate,0
JOB030556,Python,programming,strong,intermediate,0
JOB030556,Snowflake,data-platform,nice_to_have,basic,0
JOB030556,Metrics Layer,analytics,nice_to_have,basic,0
JOB030557,SQL,analytics,core,advanced,0
JOB030557,scikit-learn,ml,core,advanced,0
JOB030557,A/B Testing,analytics,core,advanced,0
JOB030557,Python,programming,strong,intermediate,0
JOB030557,Statistics,analytics,strong,intermediate,0
JOB030557,Jupyter,tooling,strong,intermediate,0
JOB030557,Pandas,analytics,nice_to_have,basic,0
JOB030557,Feature Engineering,ml,nice_to_have,basic,0
JOB030558,PyTorch,ml,core,advanced,0
JOB030558,Python,programming,core,advanced,0
JOB030558,Docker,platform,core,advanced,0
JOB030558,TensorFlow,ml,strong,intermediate,0
JOB030558,Spark,data-platform,strong,intermediate,0
JOB030558,Feature Store,mlops,strong,intermediate,0
JOB030558,GCP,cloud,nice_to_have,basic,0
JOB030559,Prompt Engineering,llm,core,advanced,1
JOB030559,Synthetic Data,llm,core,advanced,1
JOB030559,vLLM,llm,core,advanced,1
JOB030559,Azure,cloud,strong,intermediate,0
JOB030559,Fine-Tuning,llm,strong,intermediate,1
JOB030559,FastAPI,backend,strong,intermediate,0
JOB030559,Python,programming,nice_to_have,basic,0
JOB030559,Vector Databases,llm,nice_to_have,basic,1
JOB030560,Python,programming,core,advanced,0
JOB030560,Kafka,data-platform,core,advanced,0
JOB030560,SQL,analytics,core,advanced,0
JOB030560,Airflow,data-platform,strong,intermediate,0
JOB030560,dbt,data-platform,strong,intermediate,0
JOB030560,Azure,cloud,strong,intermediate,0
JOB030560,AWS,cloud,nice_to_have,basic,0
JOB030560,Data Modeling,analytics,nice_to_have,basic,0
JOB030560,BigQuery,data-platform,nice_to_have,basic,0
JOB030560,GCP,cloud,nice_to_have,basic,0
JOB030560,Spark,data-platform,nice_to_have,basic,0
JOB030561,Python,programming,core,advanced,0
JOB030561,Feature Store,mlops,core,advanced,0
JOB030561,Spark,data-platform,core,advanced,0
JOB030561,CI/CD,platform,strong,intermediate,0
JOB030561,Azure,cloud,strong,intermediate,0
JOB030561,PyTorch,ml,strong,intermediate,0
JOB030561,AWS,cloud,nice_to_have,basic,0
JOB030562,GCP,cloud,core,advanced,0
JOB030562,Docker,platform,core,advanced,0
JOB030562,AWS,cloud,core,advanced,0
JOB030562,PyTorch,ml,strong,intermediate,0
JOB030562,CI/CD,platform,strong,intermediate,0
JOB030562,Python,programming,strong,intermediate,0
JOB030562,MLflow,mlops,nice_to_have,basic,0
JOB030562,Kubernetes,platform,nice_to_have,basic,0
JOB030562,Spark,data-platform,nice_to_have,basic,0
JOB030562,Feature Store,mlops,nice_to_have,basic,0
JOB030562,TensorFlow,ml,nice_to_have,basic,0
JOB030563,Azure,cloud,core,advanced,0
JOB030563,Experiment Design,analytics,core,advanced,0
JOB030563,Feature Engineering,ml,core,advanced,0
JOB030563,Python,programming,strong,intermediate,0
JOB030563,Jupyter,tooling,strong,intermediate,0
JOB030563,SQL,analytics,strong,intermediate,0
JOB030563,Pandas,analytics,nice_to_have,basic,0
JOB030563,Databricks,data-platform,nice_to_have,basic,0
JOB030563,scikit-learn,ml,nice_to_have,basic,0
JOB030563,XGBoost,ml,nice_to_have,basic,0
JOB030564,Python,programming,core,advanced,0
JOB030564,Pandas,analytics,core,advanced,0
JOB030564,scikit-learn,ml,core,advanced,0
JOB030564,XGBoost,ml,strong,intermediate,0
JOB030564,SQL,analytics,strong,intermediate,0
JOB030564,GCP,cloud,strong,intermediate,0
JOB030564,Feature Engineering,ml,nice_to_have,basic,0
JOB030564,A/B Testing,analytics,nice_to_have,basic,0
JOB030564,Experiment Design,analytics,nice_to_have,basic,0
JOB030565,FastAPI,backend,core,advanced,0
JOB030565,Prompt Engineering,llm,core,advanced,1
JOB030565,API Design,backend,core,advanced,0
JOB030565,Vector Databases,llm,strong,intermediate,1
JOB030565,RAG,llm,strong,intermediate,1
JOB030565,Pinecone,llm,strong,intermediate,1
JOB030565,Structured Outputs,llm,nice_to_have,basic,1
JOB030565,OpenAI API,llm,nice_to_have,basic,1
JOB030565,Python,programming,nice_to_have,basic,0
JOB030565,Docker,platform,nice_to_have,basic,0
JOB030566,Python,programming,core,advanced,0
JOB030566,SQL,analytics,core,advanced,0
JOB030566,scikit-learn,ml,core,advanced,0
JOB030566,Azure,cloud,strong,intermediate,0
JOB030566,Jupyter,tooling,strong,intermediate,0
JOB030566,XGBoost,ml,strong,intermediate,0
JOB030566,Experiment Design,analytics,nice_to_have,basic,0
JOB030567,Python,programming,core,advanced,0
JOB030567,Prompt Engineering,llm,core,advanced,1
JOB030567,Fine-Tuning,llm,core,advanced,1
JOB030567,Weaviate,llm,strong,intermediate,1
JOB030567,Snowflake,data-platform,strong,intermediate,0
JOB030567,Guardrails,llm,strong,intermediate,1
JOB030567,FastAPI,backend,nice_to_have,basic,0
JOB030567,Transformers,ml,nice_to_have,basic,1
JOB030567,Synthetic Data,llm,nice_to_have,basic,1
JOB030568,OpenAI API,llm,core,advanced,1
JOB030568,LangChain,llm,core,advanced,1
JOB030568,FastAPI,backend,core,advanced,0
JOB030568,RAG,llm,strong,intermediate,1
JOB030568,Prompt Engineering,llm,strong,intermediate,1
JOB030568,Vector Databases,llm,strong,intermediate,1
JOB030568,Python,programming,nice_to_have,basic,0
JOB030568,Structured Outputs,llm,nice_to_have,basic,1
JOB030569,SQL,analytics,core,advanced,0
JOB030569,BigQuery,data-platform,core,advanced,0
JOB030569,GCP,cloud,core,advanced,0
JOB030569,Python,programming,strong,intermediate,0
JOB030569,AWS,cloud,strong,intermediate,0
JOB030569,Snowflake,data-platform,strong,intermediate,0
JOB030569,Kafka,data-platform,nice_to_have,basic,0
JOB030569,Azure,cloud,nice_to_have,basic,0
JOB030570,MLflow,mlops,core,advanced,0
JOB030570,PyTorch,ml,core,advanced,0
JOB030570,CI/CD,platform,core,advanced,0
JOB030570,Spark,data-platform,strong,intermediate,0
JOB030570,Feature Store,mlops,strong,intermediate,0
JOB030570,Azure,cloud,strong,intermediate,0
JOB030570,AWS,cloud,nice_to_have,basic,0
JOB030570,Kubernetes,platform,nice_to_have,basic,0
JOB030570,Python,programming,nice_to_have,basic,0
JOB030570,TensorFlow,ml,nice_to_have,basic,0
JOB030571,Python,programming,core,advanced,0
JOB030571,Azure,cloud,core,advanced,0
JOB030571,A/B Testing,analytics,core,advanced,0
JOB030571,Excel,bi,strong,intermediate,0
JOB030571,SQL,analytics,strong,intermediate,0
JOB030571,Statistics,analytics,strong,intermediate,0
JOB030572,Python,programming,core,advanced,0
JOB030572,Feature Engineering,ml,core,advanced,0
JOB030572,A/B Testing,analytics,core,advanced,0
JOB030572,Experiment Design,analytics,strong,intermediate,0
JOB030572,Pandas,analytics,strong,intermediate,0
JOB030572,Statistics,analytics,strong,intermediate,0
JOB030572,SQL,analytics,nice_to_have,basic,0
JOB030573,SQL,analytics,core,advanced,0
JOB030573,BigQuery,data-platform,core,advanced,0
JOB030573,AWS,cloud,core,advanced,0
JOB030573,Spark,data-platform,strong,intermediate,0
JOB030573,Python,programming,strong,intermediate,0
JOB030573,Databricks,data-platform,strong,intermediate,0
JOB030573,Airflow,data-platform,nice_to_have,basic,0
JOB030574,Data Modeling,analytics,core,advanced,0
JOB030574,Git,tooling,core,advanced,0
JOB030574,Metrics Layer,analytics,core,advanced,0
JOB030574,AWS,cloud,strong,intermediate,0
JOB030574,Looker,bi,strong,intermediate,0
JOB030574,Python,programming,strong,intermediate,0
JOB030574,SQL,analytics,nice_to_have,basic,0
JOB030574,Snowflake,data-platform,nice_to_have,basic,0
JOB030574,BigQuery,data-platform,nice_to_have,basic,0
JOB030574,dbt,data-platform,nice_to_have,basic,0
JOB030575,Docker,platform,core,advanced,0
JOB030575,Model Monitoring,mlops,core,advanced,0
JOB030575,Python,programming,core,advanced,0
JOB030575,GCP,cloud,strong,intermediate,0
JOB030575,Terraform,platform,strong,intermediate,0
JOB030575,Databricks,data-platform,strong,intermediate,0
JOB030575,CI/CD,platform,nice_to_have,basic,0
JOB030576,AWS,cloud,core,advanced,0
JOB030576,Python,programming,core,advanced,0
JOB030576,Looker,bi,core,advanced,0
JOB030576,dbt,data-platform,strong,intermediate,0
JOB030576,SQL,analytics,strong,intermediate,0
JOB030576,Snowflake,data-platform,strong,intermediate,0
JOB030576,Git,tooling,nice_to_have,basic,0
JOB030576,Data Modeling,analytics,nice_to_have,basic,0
JOB030576,Metrics Layer,analytics,nice_to_have,basic,0
JOB030576,BigQuery,data-platform,nice_to_have,basic,0
JOB030577,XGBoost,ml,core,advanced,0
JOB030577,Pandas,analytics,core,advanced,0
JOB030577,Experiment Design,analytics,core,advanced,0
JOB030577,SQL,analytics,strong,intermediate,0
JOB030577,A/B Testing,analytics,strong,intermediate,0
JOB030577,Python,programming,strong,intermediate,0
JOB030577,Feature Engineering,ml,nice_to_have,basic,0
JOB030577,GCP,cloud,nice_to_have,basic,0
JOB030578,Python,programming,core,advanced,0
JOB030578,Pandas,analytics,core,advanced,0
JOB030578,Feature Engineering,ml,core,advanced,0
JOB030578,A/B Testing,analytics,strong,intermediate,0
JOB030578,Jupyter,tooling,strong,intermediate,0
JOB030578,scikit-learn,ml,strong,intermediate,0
JOB030578,SQL,analytics,nice_to_have,basic,0
JOB030578,GCP,cloud,nice_to_have,basic,0
JOB030579,Python,programming,core,advanced,0
JOB030579,Azure,cloud,core,advanced,0
JOB030579,Terraform,platform,core,advanced,0
JOB030579,GCP,cloud,strong,intermediate,0
JOB030579,Feature Store,mlops,strong,intermediate,0
JOB030579,Model Monitoring,mlops,strong,intermediate,0
JOB030579,Docker,platform,nice_to_have,basic,0
JOB030579,MLflow,mlops,nice_to_have,basic,0
JOB030580,Stakeholder Management,product,core,advanced,0
JOB030580,Power BI,bi,core,advanced,0
JOB030580,Tableau,bi,core,advanced,0
JOB030580,SQL,analytics,strong,intermediate,0
JOB030580,Excel,bi,strong,intermediate,0
JOB030580,Snowflake,data-platform,strong,intermediate,0
JOB030581,Python,programming,core,advanced,0
JOB030581,Azure,cloud,core,advanced,0
JOB030581,API Design,backend,core,advanced,0
JOB030581,DSPy,llm,strong,intermediate,1
JOB030581,RAG,llm,strong,intermediate,1
JOB030581,Anthropic API,llm,strong,intermediate,1
JOB030581,Docker,platform,nice_to_have,basic,0
JOB030581,LangChain,llm,nice_to_have,basic,1
JOB030581,LLM Evaluation,llm,nice_to_have,basic,1
JOB030581,pgvector,llm,nice_to_have,basic,1
JOB030581,Vector Databases,llm,nice_to_have,basic,1
JOB030581,FastAPI,backend,nice_to_have,basic,0
JOB030582,Python,programming,core,advanced,0
JOB030582,Terraform,platform,core,advanced,0
JOB030582,MLflow,mlops,core,advanced,0
JOB030582,Docker,platform,strong,intermediate,0
JOB030582,Prometheus,platform,strong,intermediate,0
JOB030582,AWS,cloud,strong,intermediate,0
JOB030582,GCP,cloud,nice_to_have,basic,0
JOB030582,CI/CD,platform,nice_to_have,basic,0
JOB030582,Model Monitoring,mlops,nice_to_have,basic,0
JOB030582,Feature Store,mlops,nice_to_have,basic,0
JOB030583,FastAPI,backend,core,advanced,0
JOB030583,DSPy,llm,core,advanced,1
JOB030583,Python,programming,core,advanced,0
JOB030583,LLM Evaluation,llm,strong,intermediate,1
JOB030583,Docker,platform,strong,intermediate,0
JOB030583,Vector Databases,llm,strong,intermediate,1
JOB030583,AWS,cloud,nice_to_have,basic,0
JOB030583,Prompt Engineering,llm,nice_to_have,basic,1
JOB030583,Snowflake,data-platform,nice_to_have,basic,0
JOB030584,Pandas,analytics,core,advanced,0
JOB030584,SQL,analytics,core,advanced,0
JOB030584,Looker,bi,core,advanced,0
JOB030584,A/B Testing,analytics,strong,intermediate,0
JOB030584,Python,programming,strong,intermediate,0
JOB030584,Excel,bi,strong,intermediate,0
JOB030585,Docker,platform,core,advanced,0
JOB030585,Terraform,platform,core,advanced,0
JOB030585,Kubernetes,platform,core,advanced,0
JOB030585,GCP,cloud,strong,intermediate,0
JOB030585,Python,programming,strong,intermediate,0
JOB030585,Azure,cloud,strong,intermediate,0
JOB030585,CI/CD,platform,nice_to_have,basic,0
JOB030585,Feature Store,mlops,nice_to_have,basic,0
JOB030586,Tableau,bi,core,advanced,0
JOB030586,Looker,bi,core,advanced,0
JOB030586,SQL,analytics,core,advanced,0
JOB030586,GCP,cloud,strong,intermediate,0
JOB030586,Power BI,bi,strong,intermediate,0
JOB030586,Stakeholder Management,product,strong,intermediate,0
JOB030586,Dashboarding,bi,nice_to_have,basic,0
JOB030587,SQL,analytics,core,advanced,0
JOB030587,Metrics Layer,analytics,core,advanced,0
JOB030587,Snowflake,data-platform,core,advanced,0
JOB030587,Azure,cloud,strong,intermediate,0
JOB030587,dbt,data-platform,strong,intermediate,0
JOB030587,BigQuery,data-platform,strong,intermediate,0
JOB030587,Python,programming,nice_to_have,basic,0
JOB030587,Looker,bi,nice_to_have,basic,0
JOB030587,Git,tooling,nice_to_have,basic,0
JOB030588,Azure,cloud,core,advanced,0
JOB030588,Airflow,data-platform,core,advanced,0
JOB030588,Data Modeling,analytics,core,advanced,0
JOB030588,Snowflake,data-platform,strong,intermediate,0
JOB030588,dbt,data-platform,strong,intermediate,0
JOB030588,SQL,analytics,strong,intermediate,0
JOB030588,Spark,data-platform,nice_to_have,basic,0
JOB030588,GCP,cloud,nice_to_have,basic,0
JOB030588,Kafka,data-platform,nice_to_have,basic,0
JOB030588,Python,programming,nice_to_have,basic,0
JOB030589,Python,programming,core,advanced,0
JOB030589,GCP,cloud,core,advanced,0
JOB030589,dbt,data-platform,core,advanced,0
JOB030589,Databricks,data-platform,strong,intermediate,0
JOB030589,Snowflake,data-platform,strong,intermediate,0
JOB030589,SQL,analytics,strong,intermediate,0
JOB030589,Kafka,data-platform,nice_to_have,basic,0
JOB030589,Azure,cloud,nice_to_have,basic,0
JOB030590,Experiment Design,analytics,core,advanced,0
JOB030590,Roadmapping,product,core,advanced,0
JOB030590,User Research,product,core,advanced,0
JOB030590,Product Strategy,product,strong,intermediate,0
JOB030590,Analytics,analytics,strong,intermediate,0
JOB030590,Prompt Engineering,llm,strong,intermediate,1
JOB030590,GCP,cloud,nice_to_have,basic,0
JOB030590,SQL,analytics,nice_to_have,basic,0
JOB030590,Stakeholder Management,product,nice_to_have,basic,0
JOB030591,Azure,cloud,core,advanced,0
JOB030591,CI/CD,platform,core,advanced,0
JOB030591,Docker,platform,core,advanced,0
JOB030591,Prometheus,platform,strong,intermediate,0
JOB030591,AWS,cloud,strong,intermediate,0
JOB030591,GCP,cloud,strong,intermediate,0
JOB030591,Feature Store,mlops,nice_to_have,basic,0
JOB030591,Python,programming,nice_to_have,basic,0
JOB030591,Model Monitoring,mlops,nice_to_have,basic,0
JOB030591,Kubernetes,platform,nice_to_have,basic,0
JOB030591,MLflow,mlops,nice_to_have,basic,0
JOB030592,Prompt Engineering,llm,core,advanced,1
JOB030592,LangChain,llm,core,advanced,1
JOB030592,RAG,llm,core,advanced,1
JOB030592,Python,programming,strong,intermediate,0
JOB030592,FastAPI,backend,strong,intermediate,0
JOB030592,Pinecone,llm,strong,intermediate,1
JOB030592,GCP,cloud,nice_to_have,basic,0
JOB030592,BigQuery,data-platform,nice_to_have,basic,0
JOB030592,Guardrails,llm,nice_to_have,basic,1
JOB030592,OpenAI API,llm,nice_to_have,basic,1
JOB030593,SQL,analytics,core,advanced,0
JOB030593,Looker,bi,core,advanced,0
JOB030593,Excel,bi,core,advanced,0
JOB030593,GCP,cloud,strong,intermediate,0
JOB030593,A/B Testing,analytics,strong,intermediate,0
JOB030593,Tableau,bi,strong,intermediate,0
JOB030593,Statistics,analytics,nice_to_have,basic,0
JOB030593,Pandas,analytics,nice_to_have,basic,0
JOB030593,Python,programming,nice_to_have,basic,0
JOB030594,PyTorch,ml,core,advanced,0
JOB030594,Airflow,data-platform,core,advanced,0
